frame,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32
frame_000021.jpg,"('0.4328', '0.0603', '-0.4739')","('0.4180', '0.0393', '-0.4452')","('0.4147', '0.0390', '-0.4460')","('0.4122', '0.0383', '-0.4463')","('0.4091', '0.0384', '-0.4811')","('0.4018', '0.0374', '-0.4820')","('0.3931', '0.0363', '-0.4824')","('0.3734', '0.0483', '-0.2910')","('0.3450', '0.0484', '-0.4458')","('0.4235', '0.0892', '-0.4085')","('0.4157', '0.0858', '-0.4583')","('0.4972', '0.1895', '-0.2310')","('0.2419', '0.2307', '-0.3833')","('0.6781', '0.2081', '-0.2147')","('0.2163', '0.4022', '-0.3800')","('0.8727', '0.1942', '-0.3996')","('0.1584', '0.5509', '-0.5055')","('0.9329', '0.2237', '-0.4313')","('0.1427', '0.6109', '-0.5500')","('0.9357', '0.2221', '-0.5184')","('0.1487', '0.6127', '-0.6377')","('0.9128', '0.2146', '-0.4428')","('0.1611', '0.5946', '-0.5465')","('0.4745', '0.5411', '0.0292')","('0.3279', '0.5406', '-0.0300')","('0.5071', '0.7753', '0.0120')","('0.2659', '0.7834', '-0.0904')","('0.4340', '1.0322', '0.3239')","('0.2030', '0.9472', '0.2477')","('0.4092', '1.0600', '0.3429')","('0.2069', '1.0398', '0.2719')","('0.4349', '1.1114', '0.1816')","('0.1703', '1.0728', '0.1072')"
frame_000022.jpg,"('0.4320', '0.0600', '-0.4702')","('0.4159', '0.0386', '-0.4411')","('0.4122', '0.0391', '-0.4420')","('0.4092', '0.0394', '-0.4423')","('0.4078', '0.0386', '-0.4781')","('0.4007', '0.0394', '-0.4789')","('0.3930', '0.0407', '-0.4794')","('0.3697', '0.0522', '-0.2890')","('0.3458', '0.0558', '-0.4477')","('0.4241', '0.0894', '-0.4057')","('0.4160', '0.0902', '-0.4568')","('0.4932', '0.1936', '-0.2308')","('0.2416', '0.2306', '-0.3894')","('0.6777', '0.2045', '-0.1989')","('0.2474', '0.4035', '-0.4041')","('0.8670', '0.1821', '-0.3525')","('0.2080', '0.5614', '-0.5347')","('0.9288', '0.2034', '-0.3773')","('0.1955', '0.6152', '-0.5807')","('0.9325', '0.2017', '-0.4619')","('0.2029', '0.6220', '-0.6629')","('0.9084', '0.1971', '-0.3935')","('0.2138', '0.6042', '-0.5740')","('0.4707', '0.5365', '0.0209')","('0.3252', '0.5424', '-0.0216')","('0.5003', '0.7638', '-0.0466')","('0.2786', '0.7554', '-0.0968')","('0.4659', '0.9958', '0.2801')","('0.2395', '0.9672', '0.3030')","('0.4492', '1.0214', '0.3015')","('0.2486', '0.9988', '0.3344')","('0.4776', '0.9989', '0.1528')","('0.2048', '1.0315', '0.1952')"
frame_000023.jpg,"('0.4464', '0.0640', '-0.2475')","('0.4301', '0.0443', '-0.2144')","('0.4257', '0.0451', '-0.2152')","('0.4209', '0.0459', '-0.2154')","('0.4262', '0.0436', '-0.2536')","('0.4174', '0.0444', '-0.2543')","('0.4088', '0.0455', '-0.2547')","('0.3808', '0.0586', '-0.0623')","('0.3651', '0.0607', '-0.2333')","('0.4354', '0.0937', '-0.1835')","('0.4300', '0.0936', '-0.2379')","('0.4991', '0.1995', '-0.0151')","('0.2537', '0.2349', '-0.2088')","('0.6687', '0.2075', '0.0320')","('0.2810', '0.4059', '-0.2545')","('0.8615', '0.1723', '-0.1323')","('0.2709', '0.5609', '-0.4327')","('0.9202', '0.1916', '-0.1633')","('0.2646', '0.6160', '-0.4869')","('0.9237', '0.1895', '-0.2418')","('0.2724', '0.6147', '-0.5599')","('0.9008', '0.1855', '-0.1718')","('0.2805', '0.5983', '-0.4684')","('0.4849', '0.5401', '0.0303')","('0.3475', '0.5451', '-0.0311')","('0.5179', '0.7925', '-0.1264')","('0.2883', '0.7804', '-0.1090')","('0.4447', '1.0222', '0.1637')","('0.2382', '0.9448', '0.3589')","('0.4195', '1.0488', '0.1834')","('0.2382', '0.9703', '0.3994')","('0.4495', '1.0960', '0.0225')","('0.2267', '0.9985', '0.2743')"
frame_000024.jpg,"('0.4421', '0.0454', '-0.2229')","('0.4252', '0.0245', '-0.1857')","('0.4219', '0.0261', '-0.1866')","('0.4193', '0.0276', '-0.1868')","('0.4177', '0.0234', '-0.2310')","('0.4107', '0.0238', '-0.2318')","('0.4022', '0.0237', '-0.2323')","('0.3823', '0.0394', '-0.0198')","('0.3590', '0.0398', '-0.2173')","('0.4313', '0.0760', '-0.1541')","('0.4232', '0.0744', '-0.2163')","('0.4927', '0.1861', '0.0360')","('0.2508', '0.2121', '-0.2119')","('0.6693', '0.1786', '0.1033')","('0.3013', '0.3645', '-0.3371')","('0.8522', '0.1485', '-0.0365')","('0.3253', '0.5147', '-0.5711')","('0.9173', '0.1603', '-0.0611')","('0.3218', '0.5744', '-0.6448')","('0.9178', '0.1605', '-0.1456')","('0.3348', '0.5763', '-0.6967')","('0.8956', '0.1608', '-0.0770')","('0.3404', '0.5577', '-0.5997')","('0.4842', '0.5371', '0.0262')","('0.3575', '0.5383', '-0.0270')","('0.5185', '0.7937', '-0.0410')","('0.2800', '0.7513', '-0.0372')","('0.4373', '1.0507', '0.1439')","('0.2382', '0.9268', '0.3675')","('0.4192', '1.0826', '0.1512')","('0.2681', '0.9279', '0.4018')","('0.4191', '1.1198', '-0.0154')","('0.1965', '0.9699', '0.3041')"
frame_000025.jpg,"('0.4328', '0.0688', '-0.2305')","('0.4143', '0.0460', '-0.1925')","('0.4101', '0.0460', '-0.1932')","('0.4058', '0.0459', '-0.1935')","('0.4106', '0.0453', '-0.2480')","('0.4046', '0.0452', '-0.2487')","('0.3961', '0.0448', '-0.2490')","('0.3650', '0.0586', '-0.0235')","('0.3504', '0.0593', '-0.2721')","('0.4184', '0.0965', '-0.1612')","('0.4140', '0.0971', '-0.2378')","('0.4754', '0.2053', '0.0563')","('0.2396', '0.2294', '-0.3224')","('0.6489', '0.1953', '0.0950')","('0.3100', '0.3673', '-0.5464')","('0.8405', '0.1632', '-0.0899')","('0.3634', '0.5161', '-0.8196')","('0.8973', '0.1716', '-0.1197')","('0.3701', '0.5753', '-0.9142')","('0.9033', '0.1719', '-0.2096')","('0.3824', '0.5757', '-0.9528')","('0.8808', '0.1715', '-0.1349')","('0.3846', '0.5567', '-0.8449')","('0.4687', '0.5341', '0.0856')","('0.3543', '0.5468', '-0.0862')","('0.4838', '0.8185', '0.0312')","('0.3267', '0.7780', '-0.1791')","('0.4291', '1.0006', '0.3396')","('0.2967', '0.9993', '0.1345')","('0.4268', '0.9796', '0.3588')","('0.3002', '0.9777', '0.1549')","('0.4349', '1.0608', '0.2174')","('0.3026', '0.9947', '-0.0091')"
frame_000028.jpg,"('0.4923', '0.0623', '-0.4357')","('0.4738', '0.0423', '-0.3807')","('0.4722', '0.0420', '-0.3815')","('0.4708', '0.0415', '-0.3818')","('0.4624', '0.0424', '-0.4610')","('0.4511', '0.0421', '-0.4619')","('0.4405', '0.0423', '-0.4626')","('0.4186', '0.0506', '-0.1181')","('0.3831', '0.0520', '-0.4831')","('0.4857', '0.0900', '-0.3288')","('0.4715', '0.0897', '-0.4397')","('0.5590', '0.2010', '0.0808')","('0.2266', '0.2061', '-0.6504')","('0.8017', '0.1675', '0.1075')","('0.3976', '0.3116', '-1.2031')","('1.0499', '0.1220', '-0.1187')","('0.6022', '0.3812', '-1.7152')","('1.1080', '0.1351', '-0.1679')","('0.6508', '0.4239', '-1.9136')","('1.1138', '0.1044', '-0.2693')","('0.6787', '0.4198', '-1.8969')","('1.0719', '0.1421', '-0.1739')","('0.6670', '0.4079', '-1.7261')","('0.5316', '0.5151', '0.1736')","('0.3659', '0.5230', '-0.1741')","('0.5920', '0.7490', '0.1734')","('0.4087', '0.7520', '-0.2181')","('0.5641', '0.9669', '0.6657')","('0.3709', '0.9763', '0.2708')","('0.5454', '1.0187', '0.6944')","('0.3706', '1.0081', '0.3023')","('0.6038', '1.0545', '0.3966')","('0.3899', '1.0439', '-0.0268')"
frame_000029.jpg,"('0.5264', '0.0484', '-0.3698')","('0.5110', '0.0246', '-0.2798')","('0.5082', '0.0243', '-0.2808')","('0.5055', '0.0238', '-0.2811')","('0.4973', '0.0239', '-0.3821')","('0.4811', '0.0239', '-0.3834')","('0.4693', '0.0239', '-0.3844')","('0.4433', '0.0344', '0.1115')","('0.3942', '0.0345', '-0.3468')","('0.5166', '0.0767', '-0.2150')","('0.4968', '0.0752', '-0.3558')","('0.6042', '0.1833', '0.3305')","('0.1954', '0.1906', '-0.5659')","('0.8379', '0.1650', '0.0816')","('0.3893', '0.2862', '-1.3149')","('1.1521', '0.1362', '-0.6758')","('0.7247', '0.3277', '-2.0764')","('1.2463', '0.1239', '-0.8182')","('0.8082', '0.3640', '-2.3613')","('1.2370', '0.1225', '-0.9528')","('0.8329', '0.3565', '-2.3283')","('1.1961', '0.1304', '-0.7605')","('0.8118', '0.3472', '-2.0870')","('0.5787', '0.5083', '0.1861')","('0.3598', '0.5195', '-0.1867')","('0.6684', '0.7671', '0.0069')","('0.4460', '0.7781', '-0.2934')","('0.6432', '0.9864', '0.5649')","('0.4654', '0.9790', '0.2431')","('0.6171', '1.0015', '0.5937')","('0.4683', '0.9878', '0.2742')","('0.6972', '1.1118', '0.1513')","('0.3929', '1.0089', '-0.1782')"
frame_000030.jpg,"('0.5471', '0.0623', '-0.5386')","('0.5287', '0.0365', '-0.4283')","('0.5284', '0.0361', '-0.4295')","('0.5294', '0.0355', '-0.4296')","('0.5044', '0.0357', '-0.5542')","('0.4926', '0.0347', '-0.5556')","('0.4734', '0.0339', '-0.5566')","('0.4598', '0.0456', '0.0873')","('0.3830', '0.0460', '-0.4790')","('0.5330', '0.0912', '-0.3336')","('0.5075', '0.0860', '-0.5072')","('0.6262', '0.1868', '0.4059')","('0.1701', '0.1999', '-0.7974')","('0.8665', '0.1859', '-0.2329')","('0.3948', '0.2779', '-1.8039')","('1.1223', '0.1434', '-1.6742')","('0.7899', '0.2882', '-2.7948')","('1.2435', '0.1595', '-1.9434')","('0.9046', '0.3082', '-3.1800')","('1.2129', '0.1529', '-2.0887')","('0.9254', '0.3014', '-3.1280')","('1.1706', '0.1554', '-1.7832')","('0.8947', '0.2979', '-2.8065')","('0.6089', '0.5347', '0.3030')","('0.3544', '0.5476', '-0.3037')","('0.7039', '0.8335', '0.1409')","('0.4377', '0.8425', '-0.4857')","('0.7031', '1.1204', '0.9438')","('0.4188', '1.1162', '0.1819')","('0.6796', '1.1547', '0.9865')","('0.4244', '1.1517', '0.2160')","('0.7294', '1.1984', '0.3672')","('0.4767', '1.2022', '-0.4566')"
frame_000031.jpg,"('0.5472', '0.0575', '-0.9499')","('0.5351', '0.0344', '-0.8408')","('0.5396', '0.0349', '-0.8420')","('0.5447', '0.0353', '-0.8421')","('0.5107', '0.0334', '-0.9451')","('0.4942', '0.0325', '-0.9464')","('0.4737', '0.0322', '-0.9475')","('0.4947', '0.0460', '-0.3078')","('0.3983', '0.0450', '-0.7745')","('0.5456', '0.0841', '-0.7410')","('0.5092', '0.0828', '-0.8846')","('0.6372', '0.1902', '0.0295')","('0.1958', '0.1955', '-0.9835')","('0.9028', '0.2174', '-0.6292')","('0.4310', '0.2695', '-2.0181')","('1.1247', '0.1942', '-1.9882')","('0.7928', '0.2344', '-3.0160')","('1.1880', '0.1875', '-2.2496')","('0.9127', '0.2314', '-3.3874')","('1.1501', '0.1711', '-2.3572')","('0.9387', '0.2197', '-3.3151')","('1.1228', '0.1754', '-2.0770')","('0.9058', '0.2226', '-3.0206')","('0.6111', '0.5258', '0.2439')","('0.3747', '0.5346', '-0.2445')","('0.6962', '0.7571', '0.1319')","('0.4381', '0.7775', '-0.3461')","('0.6544', '0.9771', '0.9374')","('0.4946', '0.9680', '0.4536')","('0.6393', '1.0427', '0.9797')","('0.5058', '0.9838', '0.5009')","('0.6520', '1.0176', '0.3498')","('0.5380', '1.0055', '-0.1413')"
frame_000033.jpg,"('0.5442', '0.0598', '-1.2624')","('0.5500', '0.0365', '-1.1455')","('0.5655', '0.0373', '-1.1468')","('0.5783', '0.0377', '-1.1468')","('0.4986', '0.0347', '-1.2253')","('0.4775', '0.0353', '-1.2265')","('0.4554', '0.0365', '-1.2272')","('0.5574', '0.0475', '-0.5578')","('0.4016', '0.0527', '-0.9135')","('0.5631', '0.0887', '-1.0327')","('0.5032', '0.0876', '-1.1441')","('0.6611', '0.2161', '-0.2132')","('0.2427', '0.1996', '-0.9905')","('0.9549', '0.2029', '-0.8870')","('0.4133', '0.2545', '-1.8639')","('0.7864', '0.2216', '-2.0685')","('0.7508', '0.2138', '-2.5449')","('0.7488', '0.2356', '-2.3115')","('0.8679', '0.2020', '-2.8398')","('0.7092', '0.2314', '-2.3219')","('0.8736', '0.1937', '-2.7470')","('0.7207', '0.2356', '-2.1067')","('0.8363', '0.2034', '-2.5314')","('0.6047', '0.5277', '0.2207')","('0.3783', '0.5322', '-0.2214')","('0.6517', '0.7422', '0.0985')","('0.3503', '0.7503', '-0.2645')","('0.6296', '0.9658', '0.9702')","('0.4018', '0.9693', '0.5716')","('0.6057', '0.9923', '1.0257')","('0.4143', '0.9989', '0.6276')","('0.6366', '0.9851', '0.4939')","('0.4514', '1.0373', '0.0635')"
frame_000034.jpg,"('0.5395', '0.0461', '-1.1980')","('0.5504', '0.0262', '-1.0935')","('0.5673', '0.0269', '-1.0946')","('0.5821', '0.0276', '-1.0944')","('0.5002', '0.0253', '-1.1660')","('0.4819', '0.0260', '-1.1673')","('0.4637', '0.0276', '-1.1684')","('0.5743', '0.0390', '-0.5263')","('0.4213', '0.0448', '-0.8522')","('0.5616', '0.0717', '-0.9748')","('0.5027', '0.0720', '-1.0760')","('0.6891', '0.2111', '-0.0723')","('0.2741', '0.1842', '-0.9553')","('0.9501', '0.2143', '-0.6083')","('0.4266', '0.2392', '-1.8820')","('1.1133', '0.2062', '-1.8130')","('0.7644', '0.1845', '-2.8591')","('1.1605', '0.1977', '-2.0415')","('0.8863', '0.1744', '-3.2064')","('1.1273', '0.1765', '-2.1364')","('0.8917', '0.1657', '-3.1366')","('1.1058', '0.1811', '-1.8892')","('0.8604', '0.1698', '-2.8628')","('0.6043', '0.5215', '0.2194')","('0.3822', '0.5152', '-0.2199')","('0.6204', '0.7410', '0.0817')","('0.2991', '0.7483', '-0.4487')","('0.6173', '0.9531', '0.8493')","('0.2986', '0.9550', '0.3383')","('0.5695', '0.9677', '0.8899')","('0.3327', '1.0091', '0.3873')","('0.6404', '1.0022', '0.3049')","('0.3265', '1.0448', '-0.2204')"
frame_000035.jpg,"('0.5397', '0.0409', '-0.8487')","('0.5599', '0.0202', '-0.7374')","('0.5755', '0.0213', '-0.7384')","('0.5942', '0.0224', '-0.7383')","('0.5087', '0.0208', '-0.8015')","('0.4899', '0.0224', '-0.8030')","('0.4738', '0.0243', '-0.8041')","('0.5971', '0.0360', '-0.1914')","('0.4413', '0.0395', '-0.4773')","('0.5727', '0.0698', '-0.6383')","('0.5085', '0.0662', '-0.7290')","('0.7096', '0.2056', '0.2259')","('0.3033', '0.1816', '-0.5835')","('0.8990', '0.2857', '-0.2022')","('0.4018', '0.2411', '-1.2712')","('1.0444', '0.2235', '-1.3344')","('0.7521', '0.1922', '-2.0505')","('0.9610', '0.1897', '-1.5349')","('0.8526', '0.1796', '-2.3398')","('0.9560', '0.1877', '-1.6285')","('0.8585', '0.1697', '-2.2826')","('0.9225', '0.1941', '-1.4052')","('0.8328', '0.1756', '-2.0510')","('0.5893', '0.5393', '0.2022')","('0.3787', '0.5187', '-0.2028')","('0.5891', '0.7901', '0.0325')","('0.2538', '0.7926', '-0.4578')","('0.5439', '1.0267', '0.7617')","('0.2700', '0.9822', '0.2215')","('0.4952', '0.9894', '0.8077')","('0.2725', '0.9902', '0.2701')","('0.5589', '1.1055', '0.3232')","('0.2609', '1.1143', '-0.2494')"
frame_000036.jpg,"('0.5412', '0.0495', '-0.9880')","('0.5637', '0.0297', '-0.8835')","('0.5839', '0.0303', '-0.8846')","('0.6006', '0.0310', '-0.8845')","('0.5081', '0.0302', '-0.9130')","('0.4893', '0.0318', '-0.9141')","('0.4733', '0.0335', '-0.9148')","('0.6149', '0.0415', '-0.3692')","('0.4449', '0.0494', '-0.4989')","('0.5739', '0.0752', '-0.7916')","('0.5077', '0.0777', '-0.8370')","('0.7348', '0.2184', '-0.1376')","('0.3189', '0.1922', '-0.4937')","('0.9816', '0.2587', '-0.9000')","('0.3688', '0.2634', '-1.3554')","('0.8640', '0.2265', '-2.0147')","('0.7106', '0.2230', '-2.2506')","('0.8309', '0.2259', '-2.2541')","('0.8314', '0.2087', '-2.5385')","('0.8200', '0.2212', '-2.2305')","('0.8343', '0.1990', '-2.4422')","('0.8131', '0.2295', '-2.0329')","('0.8058', '0.2065', '-2.2402')","('0.5916', '0.5436', '0.0804')","('0.3857', '0.5280', '-0.0812')","('0.5459', '0.7753', '-0.1193')","('0.2511', '0.7600', '-0.2100')","('0.4921', '1.0001', '0.7914')","('0.2580', '0.9919', '0.5693')","('0.4720', '1.0257', '0.8566')","('0.2780', '1.0264', '0.6249')","('0.4920', '1.0789', '0.3832')","('0.2373', '1.0715', '0.1165')"
frame_000037.jpg,"('0.5678', '0.0291', '-1.1381')","('0.5941', '0.0078', '-1.0501')","('0.6164', '0.0087', '-1.0512')","('0.6354', '0.0100', '-1.0512')","('0.5374', '0.0091', '-1.0801')","('0.5221', '0.0116', '-1.0813')","('0.5066', '0.0142', '-1.0822')","('0.6441', '0.0208', '-0.5656')","('0.4776', '0.0298', '-0.6953')","('0.6036', '0.0554', '-0.9485')","('0.5337', '0.0575', '-0.9934')","('0.7636', '0.1891', '-0.2091')","('0.3651', '0.1664', '-0.6489')","('0.9793', '0.2651', '-0.7038')","('0.3512', '0.2696', '-1.3408')","('0.9148', '0.2295', '-1.7452')","('0.7012', '0.2236', '-2.1882')","('0.8875', '0.2281', '-1.9542')","('0.8169', '0.2154', '-2.4627')","('0.8651', '0.2133', '-1.9745')","('0.8236', '0.2021', '-2.3892')","('0.8550', '0.2197', '-1.7758')","('0.7968', '0.2071', '-2.1823')","('0.6177', '0.5157', '0.1232')","('0.4192', '0.5004', '-0.1240')","('0.5936', '0.7341', '0.0763')","('0.2656', '0.7140', '-0.1982')","('0.5345', '0.9476', '0.9425')","('0.2639', '0.9457', '0.5236')","('0.5085', '0.9717', '1.0054')","('0.2726', '0.9781', '0.5772')","('0.5482', '0.9765', '0.6006')","('0.2517', '1.0249', '0.1234')"
frame_000038.jpg,"('0.5592', '0.0299', '-1.0330')","('0.5849', '0.0097', '-0.9422')","('0.6092', '0.0108', '-0.9434')","('0.6287', '0.0116', '-0.9435')","('0.5312', '0.0105', '-0.9562')","('0.5176', '0.0116', '-0.9574')","('0.5009', '0.0127', '-0.9582')","('0.6430', '0.0223', '-0.4666')","('0.4797', '0.0292', '-0.5229')","('0.5957', '0.0557', '-0.8503')","('0.5296', '0.0568', '-0.8745')","('0.7668', '0.1925', '-0.1754')","('0.3706', '0.1671', '-0.4483')","('1.0065', '0.2821', '-0.7000')","('0.2934', '0.2797', '-1.2541')","('0.9083', '0.2290', '-1.7215')","('0.6292', '0.2490', '-2.2930')","('0.8892', '0.2181', '-1.9423')","('0.7398', '0.2416', '-2.5853')","('0.8584', '0.2053', '-1.9528')","('0.7680', '0.2299', '-2.5133')","('0.8526', '0.2158', '-1.7468')","('0.7332', '0.2373', '-2.2948')","('0.6189', '0.5281', '0.0638')","('0.4095', '0.5047', '-0.0647')","('0.5825', '0.7461', '-0.0851')","('0.2584', '0.7210', '-0.0798')","('0.5197', '0.9643', '0.8121')","('0.1757', '0.9248', '0.8257')","('0.4631', '0.9477', '0.8771')","('0.1862', '0.9580', '0.8978')","('0.5307', '0.9927', '0.4575')","('0.1079', '1.0011', '0.4978')"
frame_000039.jpg,"('0.5523', '0.0615', '-0.7548')","('0.5800', '0.0365', '-0.6485')","('0.6069', '0.0361', '-0.6494')","('0.6290', '0.0368', '-0.6492')","('0.5228', '0.0415', '-0.6535')","('0.5056', '0.0432', '-0.6547')","('0.4891', '0.0451', '-0.6555')","('0.6575', '0.0483', '-0.1269')","('0.4804', '0.0604', '-0.1444')","('0.5968', '0.0867', '-0.5546')","('0.5333', '0.0915', '-0.5686')","('0.7910', '0.2287', '0.1335')","('0.3694', '0.2002', '-0.0558')","('1.0353', '0.3212', '-0.4166')","('0.2406', '0.3239', '-0.7151')","('0.8736', '0.2613', '-1.4152')","('0.5826', '0.3138', '-1.6239')","('0.7987', '0.2571', '-1.6322')","('0.6885', '0.3085', '-1.8833')","('0.7963', '0.2496', '-1.6056')","('0.7137', '0.2975', '-1.8015')","('0.8003', '0.2585', '-1.4229')","('0.6973', '0.3037', '-1.6148')","('0.6106', '0.5753', '0.0564')","('0.3811', '0.5526', '-0.0573')","('0.5628', '0.8462', '-0.1868')","('0.2092', '0.7946', '-0.1903')","('0.4143', '1.0267', '0.9764')","('0.1554', '0.9957', '0.8961')","('0.3878', '1.0484', '1.0767')","('0.1656', '1.0272', '0.9948')","('0.3755', '1.1112', '0.6943')","('0.1071', '1.0777', '0.6024')"
frame_000042.jpg,"('0.5689', '0.0244', '-1.1132')","('0.6059', '-0.0004', '-1.0365')","('0.6322', '0.0010', '-1.0377')","('0.6561', '0.0032', '-1.0375')","('0.5574', '0.0005', '-1.0505')","('0.5447', '0.0017', '-1.0525')","('0.5314', '0.0022', '-1.0539')","('0.6906', '0.0222', '-0.5737')","('0.5372', '0.0155', '-0.6334')","('0.6145', '0.0538', '-0.9234')","('0.5571', '0.0527', '-0.9499')","('0.8088', '0.2145', '-0.0686')","('0.3761', '0.1591', '-0.4865')","('0.9931', '0.2834', '-0.0066')","('0.1369', '0.2768', '-0.5110')","('1.1675', '0.2517', '-0.4903')","('0.3954', '0.3598', '-0.9154')","('1.2221', '0.2354', '-0.5958')","('0.4856', '0.3797', '-1.0837')","('1.2283', '0.2178', '-0.7015')","('0.5096', '0.3595', '-1.0977')","('1.1966', '0.2226', '-0.5451')","('0.4820', '0.3559', '-0.9288')","('0.6237', '0.5612', '0.1467')","('0.4024', '0.5402', '-0.1473')","('0.7189', '0.8421', '0.0573')","('0.3143', '0.8029', '-0.3528')","('0.5796', '0.9966', '0.9609')","('0.2124', '1.0169', '0.4983')","('0.5060', '1.0046', '1.0278')","('0.2092', '1.0483', '0.5692')","('0.6139', '1.1378', '0.5649')","('0.1924', '1.0998', '0.0734')"
frame_000043.jpg,"('0.4303', '0.0324', '-1.0195')","('0.4543', '0.0087', '-0.9703')","('0.4695', '0.0105', '-0.9711')","('0.4855', '0.0133', '-0.9709')","('0.4287', '0.0080', '-0.9665')","('0.4219', '0.0085', '-0.9679')","('0.4144', '0.0082', '-0.9688')","('0.5193', '0.0356', '-0.6406')","('0.4246', '0.0235', '-0.6244')","('0.4560', '0.0640', '-0.8822')","('0.4249', '0.0602', '-0.8830')","('0.5967', '0.2425', '-0.2369')","('0.3293', '0.1719', '-0.4359')","('0.7712', '0.3232', '-0.0048')","('0.1163', '0.2595', '-0.2438')","('0.9426', '0.3874', '-0.0027')","('0.2320', '0.3765', '-0.2912')","('1.0030', '0.4073', '-0.0108')","('0.2888', '0.4083', '-0.3628')","('1.0157', '0.4267', '-0.1183')","('0.3069', '0.3930', '-0.3754')","('0.9898', '0.4055', '-0.0457')","('0.2974', '0.3829', '-0.2971')","('0.4727', '0.5805', '0.0790')","('0.3288', '0.5562', '-0.0793')","('0.5273', '0.9014', '0.1353')","('0.2718', '0.8132', '-0.0106')","('0.4115', '1.0661', '0.7966')","('0.1816', '1.0214', '0.6788')","('0.3773', '1.0862', '0.8490')","('0.1711', '1.0524', '0.7369')","('0.4239', '1.1420', '0.5633')","('0.1822', '1.1038', '0.4257')"
frame_000044.jpg,"('0.3964', '0.0248', '-0.7392')","('0.4179', '0.0029', '-0.7054')","('0.4299', '0.0049', '-0.7062')","('0.4429', '0.0067', '-0.7061')","('0.3968', '0.0009', '-0.6920')","('0.3906', '0.0011', '-0.6931')","('0.3847', '0.0007', '-0.6938')","('0.4804', '0.0296', '-0.4871')","('0.4001', '0.0166', '-0.4271')","('0.4167', '0.0582', '-0.6510')","('0.3922', '0.0559', '-0.6381')","('0.5611', '0.2519', '-0.2479')","('0.3028', '0.1691', '-0.3409')","('0.7479', '0.3526', '-0.1580')","('0.0937', '0.2381', '-0.3918')","('0.9308', '0.4445', '-0.2907')","('0.1345', '0.3441', '-0.7138')","('0.9854', '0.4736', '-0.3251')","('0.1612', '0.3856', '-0.8194')","('0.9910', '0.4725', '-0.4280')","('0.1849', '0.3711', '-0.8547')","('0.9687', '0.4665', '-0.3353')","('0.1839', '0.3570', '-0.7406')","('0.4378', '0.6031', '0.0623')","('0.2995', '0.5849', '-0.0629')","('0.4813', '0.8882', '0.1523')","('0.2668', '0.8507', '-0.0633')","('0.3873', '1.1259', '0.6627')","('0.1951', '1.0665', '0.4574')","('0.3615', '1.1515', '0.6992')","('0.1824', '1.0969', '0.4997')","('0.3948', '1.2045', '0.4630')","('0.2162', '1.1530', '0.2488')"
frame_000045.jpg,"('0.3823', '0.0086', '-0.6766')","('0.4080', '-0.0115', '-0.6471')","('0.4192', '-0.0098', '-0.6479')","('0.4317', '-0.0079', '-0.6478')","('0.3888', '-0.0100', '-0.6371')","('0.3848', '-0.0074', '-0.6382')","('0.3804', '-0.0050', '-0.6389')","('0.4738', '0.0118', '-0.4579')","('0.4020', '0.0093', '-0.4130')","('0.4040', '0.0399', '-0.6007')","('0.3794', '0.0414', '-0.5923')","('0.5500', '0.2261', '-0.2505')","('0.3054', '0.1423', '-0.3614')","('0.7165', '0.3286', '-0.1811')","('0.0931', '0.1860', '-0.5412')","('0.8928', '0.4159', '-0.3320')","('0.0709', '0.2599', '-1.0099')","('0.9493', '0.4542', '-0.3640')","('0.0831', '0.3143', '-1.1397')","('0.9543', '0.4554', '-0.4796')","('0.1076', '0.3081', '-1.1827')","('0.9344', '0.4452', '-0.3822')","('0.1110', '0.2937', '-1.0467')","('0.4226', '0.5613', '0.0804')","('0.3010', '0.5483', '-0.0810')","('0.4744', '0.8501', '0.1807')","('0.2692', '0.8340', '-0.1732')","('0.4083', '1.1581', '0.5303')","('0.1807', '1.1096', '0.1589')","('0.3872', '1.1889', '0.5454')","('0.1651', '1.1472', '0.1780')","('0.4131', '1.2452', '0.2470')","('0.2034', '1.2056', '-0.1428')"
